CountyName,PrecinctCode,PrecinctName,PrecinctSplitCode,Description,HouseNum,PrefixDirection,Street,StreetType,SuffixDirection,City,State,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
BUTLER,062,CENTER TWP 3,062-1,UNIONVILLE FIRE HALL,102,,MAHOOD,RD,,BUTLER,PA,16001,,,,YES
BUTLER,070,CHERRY TWP,070-1,NORTH TRAILS LIBRARY,1553,,WEST SUNBURY,RD,,WEST SUNBURY,PA,16061,,,,YES
BUTLER,080,CLAY TWP,080-1,CLAY TOWNSHIP BUILDING,1115,,EUCLID SCHOOL,RD,,BUTLER,PA,16001,,,,YES
BUTLER,090,CLEARFIELD TWP,090-1,CLEARFIELD TOWNSHIP MUNICIPAL BUILDING,103,,MCGRADY RD,,,FENELTON,PA,16034,,,7242854992,YES
BUTLER,100,CLINTON TWP,100-1,CLINTON TOWNSHIP BUILDING,711,,SAXONBURG BLVD,,,SAXONBURG,PA,16056,,,,YES
BUTLER,110,CONCORD TWP,110-1,CONCORD TOWNSHIP BLDG,690,,HOOKER,RD,,WEST SUNBURY,PA,16061,,,,YES
BUTLER,120,CONNOQUENESSING TWP,120-1,PA NATIONAL GUARD ARMORY,250,,KRIESS,RD,,BUTLER,PA,16001,,,7249912107,YES
BUTLER,130,CRANBERRY TWP  EAST 1,130-1,VICTORY FAMILY CHURCH,21150,,ROUTE 19,,,CRANBERRY TOWNSHIP,PA,16066,,,7244536201,YES
BUTLER,131,CRANBERRY TWP EAST 2,131-1,GRACE COMMUNITY CHURCH,9160,,MARSHALL,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,132,CRANBERRY TWP EAST 3,132-1,HOPE LUTHERAN CHURCH,8070,,ROWAN,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,133,CRANBERRY TWP WEST 1,133-1,CRANBERRY HIGHLANDS GOLF COURSE,5601,,FRESHCORN,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,134,CRANBERRY TWP WEST 2,134-1,CRANBERRY TWP BLDG - SENIOR/TEEN ROOM,2525,,ROCHESTER,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,135,CRANBERRY TWP WEST 3,135-1,CRANBERRY TWP BLDG - COUNCIL CHAMBERS,2525,,ROCHESTER,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,136,CRANBERRY TWP WEST 4,136-1,CRANBERRY TWP VFD - HAINE STATION,1629,,HAINES SCHOOL,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,137,CRANBERRY TWP WEST 5,137-1,CRANBERRY TWP BLDG - FRANKLIN ROOM,2525,,ROCHESTER,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,138,CRANBERRY TWP WEST 6,138-1,"CHURCH OF JESUS CHRIST, LATTER DAY SAINTS",2771,,ROCHESTER,RD,,CRANBERRY TOWNSHIP,PA,16066,,,,YES
BUTLER,140,DONEGAL TWP,140-1,DONEGAL TWP ELECTION HALL,400,E,SLIPPERY ROCK,RD,,CHICORA,PA,16025,,,,YES
BUTLER,150,FAIRVIEW TWP,150-1,FAIRVIEW TOWNSHIP MUNICIPAL BUILDING,1571,,HOOKER,RD,,KARNS CITY,PA,16041,,,,YES
BUTLER,160,FORWARD TWP,160-1,FORWARD TOWNSHIP BUILDING,207,,ASH STOP,RD,,EVANS CITY,PA,16033,,,,YES
BUTLER,170,FRANKLIN TWP,170-1,MT CHESTNUT PRESBY CHURCH,727,W,OLD ROUTE 422,,,BUTLER,PA,16001,,,,YES
BUTLER,180,JACKSON TWP,180-1,JACKSON TOWNSHIP MUNICIPAL BUILDING,140,,MAGILL,RD,,ZELIENOPLE,PA,16063,,,7244525581,YES
BUTLER,190,JEFFERSON TWP 1,190-1,JEFFERSON TOWNSHIP BUILDING,157,,GREAT BELT,RD,,BUTLER,PA,16002,,,,YES
BUTLER,191,JEFFERSON TWP 2,191-1,CALVARY BAPTIST CHURCH,199,,GREAT BELT,RD,,BUTLER,PA,16002,,,,YES
BUTLER,200,LANCASTER TWP,200-1,LANCASTER TWP COMMUNITY BUILDING,113,,KINGS ALLEY,,,HARMONY,PA,16037,,,,YES
BUTLER,210,MARION TWP,210-1,MARION TWP FIRE DEPT SOCIAL  HALL,2305,W,SUNBURY,RD,,BOYERS,PA,16020,,,,YES
BUTLER,220,MERCER TWP,220-1,MERCER TWP BLDG,4629,,WILLIAM FLYNN,HWY,,HARRISVILLE,PA,16038,,,7247352757,YES
BUTLER,230,MIDDLESEX TWP NORTH,230-1,MIDDLESEX TOWNSHIP BLDG (REAR ENT),133,,BROWNS HILL,RD,,VALENCIA,PA,16059,,,,YES
BUTLER,231,MIDDLESEX TWP SOUTH,231-1,MIDDLESEX TWP FIRE HALL,130,,BROWNS HILL,RD,,VALENCIA,PA,16059,,,,YES
BUTLER,240,MUDDYCREEK TWP,240-1,MUDDYCREEK BBQ,911,,PERRY HIGHWAY,,,HARMONY,PA,16037,,,,YES
BUTLER,250,OAKLAND TWP,250-1,FAITH FELLOWSHIP ALLIANCE CHURCH,200,,"FAITH WAY, FARED DR",RD,,BUTLER,PA,16001,,,,YES
BUTLER,260,PARKER TWP,260-1,PARKER TOWNSHIP BUILDING,107,,SNAKE,RD,,PETROLIA,PA,16050,,,,YES
BUTLER,270,PENN TWP EAST,270-1,PENN TOWNSHIP BUILDING,157,E,AIRPORT,RD,,BUTLER,PA,16002,,,,YES
BUTLER,271,PENN TWP WEST,271-1,PENN TWP FIRE HALL - DOWNSTAIRS,311,,AIRPORT,RD,,BUTLER,PA,16002,,,,YES
BUTLER,280,SLIPPERY ROCK TWP,280-1,SLIPPERY ROCK TWP COMMUNITY BLDG,155,,BRANCHTON,RD,,SLIPPERY ROCK,PA,16057,,,7247919973,YES
BUTLER,290,SUMMIT TWP NORTH,290-1,BUTLER WESLEYAN METHODIST CHURCH,590,,PROTZMAN,RD,,BUTLER,PA,16002,,,,YES
BUTLER,291,SUMMIT TWP SOUTH,291-1,HERMAN FIRE HALL,,,HERMAN,,,BUTLER,PA,16002,,,,YES
BUTLER,300,VENANGO TWP,300-1,VENANGO TOWNSHIP COMMUNITY BLDG,332,,EAU CLAIRE,RD,,BOYERS,PA,16020,,,,YES
BUTLER,310,WASHINGTON TWP,310-1,NORTH WASHINGTON SOCIAL HALL,2225,,ONEIDA VALLEY,RD,,PETROLIA,PA,16050,,,7246795270,YES
BUTLER,320,WINFIELD TWP,320-1,WINFIELD TOWNSHIP BUILDING,194,,BROSE,RD,,CABOT,PA,16023,,,,YES
BUTLER,330,WORTH TWP,330-1,WORTH GRANGE HALL,811,W,PARK,RD,,SLIPPERY ROCK,PA,16057,,,,YES
BUTLER,340,BRUIN BORO,340-1,BRUIN BOROUGH BUILDING,114,,WATER,ST,,BRUIN,PA,16022,,,7247532653,YES
BUTLER,350,CALLERY BORO,350-1,CALLERY BOROUGH BUILDING,199,,RAILROAD,ST,,CALLERY,PA,16022,,,,YES
BUTLER,360,CHERRY VALLEY BORO,360-1,VFW POST 7840,3391,,ONEIDA VALLEY,RD,,EMLENTON,PA,16373,,,,YES
BUTLER,365,CHICORA BORO,365-1,CHICORA FIRE HALL,202,W,SLIPPERY ROCK,ST,,CHICORA,PA,16025,,,,YES
BUTLER,370,CONNOQUENESSING BORO,370-1,CONNOQUENESSING BOROUGH BUILDING,228,,CONSTITUTION,AVE,,CONNOQUENESSING,PA,16027,,,,YES
BUTLER,380,EAST BUTLER BORO,380-1,EAST BUTLER PRESBYTERIAN CHURCH,900,,RANDOLPH,AVE,,EAST BUTLER,PA,16029,,,7249916591,YES
BUTLER,390,EAU CLAIRE BORO,390-1,EAU CLAIRE VFD - SOCIAL HALL,137,N,WASHINGTON,ST,,EAU CLAIRE,PA,16030,,,,YES
BUTLER,400,EVANS CITY BORO,400-1,GOSPEL LIFE CHURCH - SOCIAL HALL,242,S,WASHINGTON,ST,,EVANS CITY,PA,16033,,,,YES
BUTLER,410,FAIRVIEW BORO,410-1,FAIRVIEW BOROUGH MUNICIPAL BUILDING,135,N,WASHINGTON,ST,,PETROLIA,PA,16050,,,,YES
BUTLER,420,HARMONY BORO,420-1,HARMONY BOROUGH BUILDING,217,,MERCER,ST,,HARMONY,PA,16037,,,,YES
BUTLER,430,HARRISVILLE BORO,430-1,HARRISVILLE FIRE HALL,313,E,MERCER,ST,,HARRISVILLE,PA,16038,,,,YES
BUTLER,440,KARNS CITY BORO,440-1,KARNS CITY BOROUGH BUILDING,116,,MAIN,ST,,KARNS CITY,PA,16041,,,,YES
BUTLER,450,MARS BORO,450-1,MARS LIBRARY,107,,GRAND,ST,,MARS,PA,16046,,,,YES
BUTLER,470,PETROLIA BORO,470-1,PETROLIA BOROUGH MUNICIPAL BUILDING,110,,CROSS,ST,,PETROLIA,PA,16050,,,7242906688,YES
BUTLER,480,PORTERSVILLE BORO,480-1,PORTERSVILLE AMBULANCE SERVICE,1122,W,PORTERSVILLE,RD,,PORTERSVILLE,PA,16051,,,,YES
BUTLER,490,PROSPECT BORO,490-1,PRESBYTERIAN CHURCH OF PROSPECT,115,,CHURCH,ST,,PROSPECT,PA,16052,,,7248652063,YES
BUTLER,500,SAXONBURG BORO,500-1,COOPER HALL,195,N,REBECCA,ST,,SAXONBURG,PA,16056,,,7243521400,YES
BUTLER,505,SEVEN FIELDS BORO,505-1,SEVEN FIELDS COMMUNITY CENTER,380,,CASTLE CREEK,DR,,SEVEN FIELDS,PA,16046,,,,YES
BUTLER,510,SLIPPERY ROCK BORO,510-1,SLIPPERY ROCK COMM REC CTR,320,N,MAIN,ST,,SLIPPERY ROCK,PA,16057,,,,YES
BUTLER,520,VALENCIA BORO,520-1,VALENCIA PRESBYTERIAN CHURCH,80,,STERRETT,ST,,VALENCIA,PA,16059,,,,YES
BUTLER,530,WEST LIBERTY BORO,530-1,WEST LIBERTY BOROUGH BUILDING,134,,RHOER,RD,,SLIPPERY ROCK,PA,16057,,,,YES
BUTLER,540,WEST SUNBURY BORO,540-1,W SUNBURY UNITED PRESBYTERIAN CHURCH,215,,CHURCH,ST,,WEST SUNBURY,PA,16061,,,,YES
BUTLER,550,ZELIENOPLE BORO 1,550-1,MASONIC TEMPLE LODGE 429,330,,E BEAVER,ST,,ZELIENOPLE,PA,16063,,,,YES
BUTLER,551,ZELIENOPLE BORO 2,551-1,AMERICAN LEGION POST 474,308,W,NEW CASTLE,ST,,ZELIENOPLE,PA,16063,,,,YES
BUTLER,552,ZELIENOPLE BORO 3,552-1,ST PAUL LUTHERAN CHURCH HALL,215,N,MAIN,ST,,ZELIENOPLE,PA,16063,,,,YES
BUTLER,561,BUTLER CITY PREC 1,561-1,ORCHARD HILL CHURCH,120,,WALKER,AVE,,BUTLER,PA,16001,,,,YES
BUTLER,562,BUTLER CITY PREC 2,562-1,BUTLER AREA PUBLIC LIBRARY,218,N,MCKEAN,ST,,BUTLER,PA,16001,,,,YES
BUTLER,563,BUTLER CITY PREC 3,563-1,VFW POST 249,429,W,JEFFERSON,ST,,BUTLER,PA,16001,REAR ENTRANCE,,,YES
BUTLER,5641,BUTLER CITY PREC 4-1,5641-1,FIRST ENGLISH LUTHERAN CHURCH,241,N,MAIN,ST,,BUTLER,PA,16001,,,,YES
BUTLER,5642,BUTLER CITY PREC 4-2,5642-1,HILL UNITED PRESBYTERIAN CHURCH,501,,SECOND,ST,,BUTLER,PA,16001,,,,YES
BUTLER,565,BUTLER CITY PREC 5,565-1,SALVATION ARMY GYMNASIUM,313,W,CUNNINGHAM,ST,,BUTLER,PA,16001,,,,YES
CAMBRIA,001A,ADAMS(T)#1,001A-1,BETHEL UNITED METHODIST CHURCH,1021,,FOREST HILLS,DR,,SALIX,PA,15952,,,,YES
CAMBRIA,001B,ADAMS(T)DUNLO,001B-1,DUNLO FIRE COMPANY BUILDING,180,,PITCAIRN,AVE,,DUNLO,PA,15930,,,,YES
CAMBRIA,001C,ADAMS(T)ELTON,001C-1,ZION UNITED METHODIST CHURCH,1086,,MOUNT AIRY,DR,,ELTON,PA,15934,,,,YES
CAMBRIA,001E,ADAMS(T)GRAMLIN,001E-1,MOUNT HOPE UNITED METHODIST CHURCH,258,,MT HOPE,RD,,SOUTH FORK,PA,,,,,YES
CAMBRIA,001F,ADAMS(T)ST MICHAEL,001F-1,ADAMS TOWNSHIP NO. 2 VOLUNTEER,,,FIRE COMPANY BLDG.,,,ST MICHAEL,PA,15951,,,,YES
CAMBRIA,002,ALLEGHENY(T),002-1,ALLEGHENY TOWNSHIP BUILDING,107,,STORM,RD,,LORETTO,PA,15940,,,8146745585,YES
CAMBRIA,003,ASHVILLE(B),003-1,ASHVILLE VOL. FIRE CO. RECREATION ROOM,,,PINE & MAIN,ST,,ASHVILLE,PA,16613,,,,YES
CAMBRIA,004A,BARR(T),004A-1,NICKTOWN  VOLUTEER FIRE COMPANY,930,,LUTHER,RD,,NICKTOWN,PA,15762,,,,YES
CAMBRIA,005A,BLACKLICK(T),005A-1,BLACKLICK TOWNSHIP MUNICIPAL BUILDING,138,,DUMAN,RD,,BELSANO,PA,15922,,,,YES
CAMBRIA,006,BROWNSTOWN(B),006-1,COMMUNITY CENTER,350,,HABICHT,ST,,JOHNSTOWN,PA,15906,,,,YES
CAMBRIA,007A,CAMBRIA(T)#1,007A-1,NORTHERN CENTRAL RECREATION CENTER,186,,SCHOOLHOUSE,RD,,EBENSBURG,PA,15931,,,,YES
CAMBRIA,007D,CAMBRIA(T)#4,007D-1,CAMBRIA COUNTY SERVICES BLDG.,499,,MANOR,DR,,EBENSBURG,PA,15931,(BY LAUREL CREST MANOR),,,YES
CAMBRIA,007B,CAMBRIA(T)COLVER,007B-1,COLVER PRESBYTERIAN CHURCH,79,,REESE,AVE,,COLVER,PA,15927,,,,YES
CAMBRIA,007C,CAMBRIA(T)REVLOC,007C-1,REVLOC VOLUNTEER FIRE COMPANY BLDG.,547,,CAMBRIA,AVE,,REVLOC,PA,15948,,,,YES
CAMBRIA,008,CARROLLTOWN(B),008-1,CARROLLTOWN BOROUGH MUNICIPAL BLDG.,140,E,CARROLL,ST,,CARROLLTOWN,PA,,,,,YES
CAMBRIA,009,CASSANDRA(B),009-1,CASSANDRA BOROUGH MUNICIPAL BLDG.,,,PORTAGE ST.,,,CASSANDRA,PA,15925,,,,YES
CAMBRIA,010,CHEST SPRINGS(B),010-1,PLEASANT HILL GRANGE HALL,110,,ECONOMY ST,,,CHEST SPRINGS,PA,,,,,YES
CAMBRIA,011,CHEST(T),011-1,CHEST TWP. MUNICIPAL BLDG.,1926,,ST LAWRENCE,RD,,PATTON,PA,16668,,,,YES
CAMBRIA,012,CLEARFIELD(T),012-1,ST. AUGUSTINE CHURCH HALL,803,,ST AUGUSTINE,RD,,DYSART,PA,16636,,,,YES
CAMBRIA,013B,CONEMAUGH(T)CENTER,013B-1,LOCUST GROVE CHURCH,1421,,CLAPBOARD RUN,RD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,013A,CONEMAUGH(T)COVER HILL,013A-1,SOUTHWESTERN CAMBRIA CO. WATER AUTHORITY,79,,VOGEL,ST,,JOHNSTOWN,PA,15902,BACK CONFERENCE ROOM,,,YES
CAMBRIA,014A,CRESSON(B),014A-1,VOLUNTEER FIRE CO. BLDG.,,,ASHCROFT,AVE,,CRESSON,PA,16630,,,,YES
CAMBRIA,015A,CRESSON(T) NORTH,015A-1,ST. ALOYSIUS CHURCH HALL,7911,,WM PENN,HWY,,CRESSON,PA,16630,,,,YES
CAMBRIA,015B,CRESSON(T) SOUTH,015B-1,ST. ALOYSIUS CHURCH HALL,7911,,WM PENN,HWY,,CRESSON,PA,,,,,YES
CAMBRIA,016A,CROYLE(T)#1,016A-1,NEW GERMANY GROVE HALL,1635,,NEW GERMANY,RD,,SUMMERHILL,PA,15958,,,,YES
CAMBRIA,016B,CROYLE(T)#2,016B-1,CROYLE TWP MUNICIPAL BLDG.,1654,,RAILROAD,ST,,SUMMERHILL,PA,15958,(ROAD LEADING FROM SUMMERHILL-WILMORE),,,YES
CAMBRIA,017,DAISYTOWN(B),017-1,ST. GREGORY'S CHURCH HALL,116,,ROCK,AVE,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,018,DALE(B),018-1,DALE BOROUGH FIRE HALL,810,,BEDFORD,ST,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,019,DEAN(T),019-1,DEAN TOWNSHIP MUNICIPAL BUILDING,145,,MCMULDREN,ST,,DYSART,PA,16636,,,,YES
CAMBRIA,020A,E CARROLL(T) NORTH,020A-1,GORMISH CHIROPRACTIC (GYM ENTRANCE),1821,,PLANK,RD,,CARROLLTOWN,PA,15722,,,,YES
CAMBRIA,020B,E CARROLL(T) SOUTH,020B-1,EAST CARROLL TOWNSHIP BUILDING,3350,,BRICK,RD,,CARROLLTOWN,PA,15722,,,,YES
CAMBRIA,021A,E CONEMAUGH(B),021A-1,CONEMAUGH VOLUNTEER FIRE CO,343,,1ST,ST,,CONEMAUGH,PA,15909,,,,YES
CAMBRIA,022A,E TAYLOR(T)#1,022A-1,SUMMIT CHAPEL UNITED METHODIST CHURCH,2142,,WILLIAM PENN,AVE,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,022B,E TAYLOR(T)#2,022B-1,EAST TAYLOR FIREHALL COMPANY,403,,DONRUTH,LN,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,023A,EBENSBURG(B) CENTER,023A-1,YOUNG PEOPLES COMMUNITY CENTER,300,,PRAVE,ST,,EBENSBURG,PA,15931,,,,YES
CAMBRIA,023B,EBENSBURG(B) EAST,023B-1,UNITED CHURCH OF CHRIST,217,E,HIGH,ST,,EBENSBURG,PA,15931,,,,YES
CAMBRIA,023C,EBENSBURG(B) WEST,023C-1,BISHOP CARROLL HIGH SCHOOL,728,,BEN FRANKLIN,HWY,,EBENSBURG,PA,15931,,,,YES
CAMBRIA,024,EHRENFELD(B),024-1,EHRENFELD MUNICIPAL BLDG.,107,,MT CARMEL,DR,,SOUTH FORK,PA,15956,,,,YES
CAMBRIA,025,ELDER(T),025-1,HAIDA PROFESSIONAL BLDG.,264,,HAIDA,AVE,,HASTINGS,PA,16646,,,,YES
CAMBRIA,026A,FERNDALE(B),026A-1,FERNDALE  FIREMANS RECREATION BLDG.,618,,WESTINGHOUSE,AVE,,JOHNSTOWN,PA,15905,,,,YES
CAMBRIA,027,FRANKLIN(B),027-1,FRANKLIN BORO MUNICIPAL BUILDING,1125,,MAIN,ST,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,028A,GALLITZIN(B),028A-1,GALLITZIN FIREHALL,210,,ST THOMAS,ST,,GALLITZIN,PA,16641,,,,YES
CAMBRIA,029A,GALLITZIN(T),029A-1,GALLITZIN TWP. MUNICIPAL BLDG.,206,,WALNUT,ST,,COUPON,PA,16629,,,,YES
CAMBRIA,030A,GEISTOWN(B)#1,030A-1,GEISTOWN BOROUGH MUNICIPAL BLDG.,721,E,OAKMONT,BLVD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,030B,GEISTOWN(B)#2,030B-1,JOHNSTOWN BPOE#175 ELKS LODGE REAR ENTRANCE,330,,TEABERRY,LN,,JOHNSTOWN,PA,15904,ELKS LODGE LANE,,,YES
CAMBRIA,030B,GEISTOWN(B)#2,030B-2,JOHNSTOWN BPOE#175 ELKS LODGE REAR ENTRANCE,330,,TEABERRY,LN,,JOHNSTOWN,PA,15904,ELKS LODGE LANE,,,YES
CAMBRIA,031,HASTINGS(B),031-1,ST. BERNARD'S CHURCH HALL,,,BEAVER ST,,,HASTINGS,PA,,,,,YES
CAMBRIA,032A,JACKSON(T)#1,032A-1,PIKE GRACE FAMILY CENTER,541,,PIKE,RD,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,032C,JACKSON(T)#3,032C-1,ST. JOHN VIANNEY CHURCH HALL,3513,,WILLIAM PENN,AVE,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,032B,JACKSON(T)VINCO,032B-1,JACKSON TOWNSHIP FIRE CO. BUILDING,,,VINCO,,,JOHNSTOWN,PA,15909,,,,YES
CAMBRIA,033A,LILLY(B)1ST WARD,033A-1,OUR LADY OF THE ALLEGHENIES CHURCH,608,,MAIN,ST,,LILLY,PA,15938,,,,YES
CAMBRIA,033B,LILLY(B)2ND WARD,033B-1,OUR LADY OF THE ALLEGHENIES CHURCH,608,,MAIN,ST,,LILLY,PA,,,,,YES
CAMBRIA,034,LORAIN(B),034-1,LORAIN BOROUGH MUNICIPAL BLDG,503,,GREEN VALLEY,ST,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,035,LORETTO(B),035-1,LORETTO COMMUNITY CENTER,187,,ST. MARY'S,ST,,LORETTO,PA,,,,,YES
CAMBRIA,036A,LOWER YODER(T)#1,036A-1,ST. THERESA'S CHURCH (SOCIAL HALL),536,,DECKER,AVE,,JOHNSTOWN,PA,15906,,,,YES
CAMBRIA,036B,LOWER YODER(T)#2,036B-1,LOWER YODER MUNICIPAL BUILDING,128,,J,ST,,JOHNSTOWN,PA,15906,,,,YES
CAMBRIA,037,MIDDLE TAYLOR(T),037-1,MIDDLE TAYLOR VOLUNTEER FIRE COMPANY BLDG.,688,,BENSHOFF HILL,RD,,JOHNSTOWN,PA,15906,,,,YES
CAMBRIA,038,MUNSTER(T),038-1,KEYSTONE RESTAURANT & TRUCK STOP,190,,KEYSTONE,DR.,,LORETTO,PA,15940,,,,YES
CAMBRIA,039A,NANTY GLO(B)1ST,039A-1,NANTY GLO UNITED METHODIST CHURCH,998,,LLOYD,ST,,NANTY GLO,PA,15943,,,,YES
CAMBRIA,039C,NANTY GLO(B)2ND,039C-1,NANTY GLO FIRE CO. BUILDING,,,CHESTNUT,ST,,NANTY GLO,PA,15943,,,,YES
CAMBRIA,040B,N. CAMBRIA(B) CENTER,040B-1,NORTHERN CAMBRIA HIGH SCHOOL AUDITORIUM,813,,35TH,ST,,NORTHERN CAMBRIA,PA,15714,,,,YES
CAMBRIA,040A,N. CAMBRIA(B) NORTH,040A-1,AMERICAN LEGION,805,,MAPLE,AVE,,NORTHERN CAMBRIA,PA,15714,,,,YES
CAMBRIA,040C,N. CAMBRIA(B) SOUTH,040C-1,CONTRES GREER SOCIAL HALL,1700,,KENNEDY,AVE,,NORTHERN CAMBRIA,PA,15714,,,,YES
CAMBRIA,041A,PATTON(B)1ST WARD,041A-1,PATTON FIRE COMPANY BLDG.,,,MAGEE AVE.,,,PATTON,PA,16668,,,,YES
CAMBRIA,041B,PATTON(B)2ND WARD,041B-1,PATTON FIRE COMPANY BLDG.,,,MAGEE AVE.,,,PATTON,PA,16668,,,,YES
CAMBRIA,042A,PORTAGE(B)1ST WARD,042A-1,PORTAGE MOOSE LODGE BANQUET HALL,977,,ORANGE,AVE,,PORTAGE,PA,15946,,,,YES
CAMBRIA,042B,PORTAGE(B)2ND WARD,042B-1,SENIOR CITIZEN'S CENTER,500,,FARREN,AVE,,PORTAGE,PA,15946,,,,YES
CAMBRIA,042C,PORTAGE(B)3RD WARD,042C-1,PORTAGE PUBLIC LIBRARY,704,,MAIN ST,,,PORTAGE,PA,15946,,,,YES
CAMBRIA,043C,PORTAGE(T) SOUTHWEST,043C-1,PORTAGE MUNICIPAL BLDG.,4109,,PORTAGE,ST,,PORTAGE,PA,15946,,,,YES
CAMBRIA,043A,PORTAGE(T)CENTER,043A-1,PORTAGE TWP. MUNICIPAL BLDG.,4109,,PORTAGE,ST,,PORTAGE,PA,15946,,,,YES
CAMBRIA,044A,READE(T),044A-1,HOLLENTOWN ASSEMBLY OF GOD,749,,EXECUTIVE,DR,,FALLENTIMBER,PA,16639,,,,YES
CAMBRIA,045A,RICHLAND(T)#1,045A-1,BELMONT UNITED METHODIST CHURCH,107,,COLDREN,ST,,JOHNSTOWN,PA,15904,FELLOWSHIP HALL,,,YES
CAMBRIA,045B,RICHLAND(T)#2,045B-1,MT. CALVARY LUTHERAN CHURCH,1000,,SCALP,AVE,,JOHNSTOWN,PA,,,,,YES
CAMBRIA,045C,RICHLAND(T)#3,045C-1,SOLOMON RUN FIRE COMPANY BLDG.,176,,MT AIRY,DR,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045D,RICHLAND(T)#4,045D-1,ARBUTUS CHURCH OF THE BRETHREN,1201,,ERICKSON,DR,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045E,RICHLAND(T)#5,045E-1,RICHLAND MUNICIPAL BUILDING (REAR),322,,SCHOOLHOUSE,RD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045F,RICHLAND(T)#6,045F-1,ARBUTUS CHURCH OF THE BRETHREN,189,,HOSTETLER,RD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045G,RICHLAND(T)#7,045G-1,SOLOMON RUN FIRE COMPANY,176,,MT AIRY,DR,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045H,RICHLAND(T)#8,045H-1,GREATER JHTN CAREER & TECHNOLOGY (BANDROOM),445,,SCHOOLHOUSE,RD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,045I,RICHLAND(T)#9,045I-1,GREATER JHTN. CAREER & TECHNLOGY,445,,SCHOOLHOUSE,RD,,JOHNSTOWN,PA,15904,,,,YES
CAMBRIA,046,SANKERTOWN(B),046-1,SANKERTOWN MUNICIPAL BUILDING,305,,PENNSYLVANIA,AVE,,CRESSON,PA,16630,,,,YES
CAMBRIA,047,SCALP LEVEL(B),047-1,SCALP LEVEL MUNICIPAL BLDG.,422,,MAIN,ST,,WINDBER,PA,,,,,YES
CAMBRIA,048A,SOUTH FORK(B),048A-1,SOUTH FORK SENIOR CENTER,,,MAIN,ST,,SOUTH FORK,PA,15956,,,,YES
CAMBRIA,049A,SOUTHMONT(B)#1,049A-1,SOUTHMONT MUNICIPAL BUILDING,148,,WONDER,ST,,JOHNSTOWN,PA,15905,,,,YES
CAMBRIA,049B,SOUTHMONT(B)#2,049B-1,ST. MATTHEWS ANGLICAN CHURCH,334,,SOUTHMONT,BLVD,,JOHNSTOWN,PA,15905,,,,YES
CAMBRIA,050A,STONYCREEK(T)W-1,050A-1,OAKLAND FIRE HALL,1741,,BEDFORD,ST,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,050B,STONYCREEK(T)W-2,050B-1,RIVERSIDE FIRE HALL,615,,LIBERTY,ST,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,050C,STONYCREEK(T)W-3,050C-1,OAKLAND METHODIST CHURCH,1504,,BEDFORD,ST,,JOHNSTOWN,PA,,,,,NO
CAMBRIA,050D,STONYCREEK(T)W-4,050D-1,OAKLAND METHODIST CHURCH,1504,,BEDFORD,ST,,JOHNSTOWN,PA,15902,,,,YES
CAMBRIA,051,SUMMERHILL(B),051-1,SUMMERHILL BOROUGH MUNICIPAL BLDG.,524,,MAIN,ST,,SUMMERHILL,PA,15958,,,,YES
CAMBRIA,052A,SUMMERHILL(T) NORTH,052A-1,BUCKHORN GRANGE,2095,,FIELDSTONE,AVE,,SUMMERHILL,PA,15958,,,,YES
CAMBRIA,052B,SUMMERHILL(T) SOUTH,052B-1,SUMMERHILL TWP. VOLUNTEER FIRE CO.,411,,CEDAR,ST,,BEAVERDALE,PA,15921,,,,YES
CAMBRIA,053A,SUSQUEHANNA(T) NORTH,053A-1,GARMAN CHURCH OF GOD,1935,,MOSS CREEK,RD,,NORTHERN CAMBRIA,PA,15714,,,,YES
CAMBRIA,053B,SUSQUEHANNA(T) SOUTH,053B-1,SUSQUEHANNA TOWNSHIP MUNICIPAL BLDG,508,,HILLCREST,ST,,NORTHERN CAMBRIA,PA,15714,,,,YES
